InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,PaymentMethod,IsDiscounted,TotalAmount
974506,16716,Ameliorated 3rdgeneration emulation,10,2023-05-23 05:27:59.185331,94.87,11962,Kuwait,Mastercard,True,853.83
108252,51895,Business-focused analyzing service-desk,7,2023-10-23 03:37:31.648499,53.64,484,Norway,PayPal,False,375.48
896735,40053,Quality-focused asynchronous matrices,7,2023-05-11 23:16:40.099236,57.6,15860,Bulgaria,Cash,False,403.2
316797,18036,Open-architected 24/7 portal,9,2024-02-09 16:34:53.267729,62.91,65971,United States Virgin Islands,Mastercard,False,566.19
765070,16067,User-friendly heuristic knowledge user,1,2024-01-30 23:30:44.924112,87.93,17291,Thailand,Mastercard,True,79.14
184862,83850,Proactive discrete ability,7,2024-03-13 21:28:03.713302,69.97,50745,Taiwan,Visa,True,440.81
370103,55861,Robust client-driven initiative,7,2024-03-09 13:25:49.544014,69.76,37061,Eritrea,Cash,False,488.32
376612,90175,Fundamental dynamic analyzer,5,2024-02-23 09:18:03.244936,54.33,23354,Burundi,Visa,True,244.48
421858,48165,Diverse client-driven product,3,2024-03-21 16:34:43.233852,2.08,3033,Timor-Leste,Mastercard,False,6.24
516618,55339,Customizable uniform productivity,1,2024-03-05 05:54:35.319775,74.38,75824,Greenland,Cash,True,66.94
877879,87195,Business-focused grid-enabled focus group,2,2024-04-25 03:37:48.048333,73.12,85643,Djibouti,PayPal,True,131.62
109238,14412,Decentralized disintermediate process improvement,8,2023-10-25 05:00:30.545342,91.38,89101,Slovakia (Slovak Republic),Visa,False,731.04
873776,41546,Phased even-keeled concept,5,2023-08-22 00:29:49.675382,55.16,8393,Tuvalu,PayPal,True,248.22
618508,95419,Multi-tiered heuristic time-frame,8,2023-07-07 09:15:50.329257,97.75,47783,Djibouti,Visa,False,782.0
707239,43307,Programmable zero-defect moderator,8,2024-04-10 03:26:03.673753,99.57,17953,Venezuela,Mastercard,False,796.56
139049,3739,Focused value-added challenge,5,2023-09-03 15:46:48.824826,62.86,13715,Anguilla,PayPal,False,314.3
50722,91304,Enhanced intangible hardware,1,2024-03-31 12:47:02.378244,11.23,68985,Israel,Cash,False,11.23
123490,17471,Business-focused fresh-thinking paradigm,7,2023-12-10 16:13:08.373181,19.92,51947,French Southern Territories,Cash,True,125.5
936709,62209,Advanced directional interface,2,2023-08-28 00:45:20.632580,96.99,50993,Kazakhstan,Visa,True,174.58
81189,90366,Progressive modular protocol,3,2023-06-18 18:47:29.276748,59.07,55669,Colombia,Cash,False,177.21
743972,36190,Customizable asymmetric pricing structure,4,2024-01-09 13:46:34.641010,87.95,65776,Greenland,Visa,True,316.62
368877,84172,Advanced scalable monitoring,4,2023-10-10 12:09:25.930206,79.2,29644,Samoa,Visa,False,316.8
885497,82507,Streamlined leadingedge synergy,10,2023-09-03 12:16:24.895739,43.44,70927,Syrian Arab Republic,PayPal,True,390.96
607931,58058,Grass-roots contextually-based system engine,2,2023-10-03 00:18:54.615096,89.5,88305,Eritrea,Cash,True,161.1
339276,92062,Optimized coherent standardization,4,2023-06-01 08:47:13.320369,22.95,17212,Andorra,Mastercard,False,91.8
125218,56231,Persistent bandwidth-monitored paradigm,10,2023-05-06 12:13:09.595240,94.8,15110,Tuvalu,Visa,True,853.2
103825,49862,User-friendly static customer loyalty,7,2023-11-05 05:59:07.704743,79.02,91340,Georgia,Visa,True,497.83
208344,47779,Monitored leadingedge framework,8,2024-02-27 04:54:02.478011,33.2,45988,French Southern Territories,Mastercard,True,239.04
6354,30365,Configurable scalable approach,8,2023-06-12 11:02:57.339211,29.25,5979,Namibia,PayPal,False,234.0
464177,99197,Expanded dynamic knowledgebase,4,2023-04-30 19:09:05.063252,38.04,13087,Senegal,Mastercard,True,136.94
265594,80304,Devolved attitude-oriented moratorium,7,2024-04-10 01:11:12.255430,15.55,98868,Kuwait,Cash,False,108.85
584045,72903,Profit-focused 6thgeneration process improvement,6,2023-12-02 14:41:09.895669,49.09,24347,Luxembourg,Visa,True,265.09
634473,58041,Horizontal executive adapter,1,2023-06-20 17:18:49.517050,77.14,10283,Portugal,Cash,False,77.14
700401,63867,Realigned client-server productivity,7,2023-10-17 06:13:11.964863,87.39,12274,Norfolk Island,PayPal,False,611.73
177592,88608,Re-engineered actuating website,5,2023-06-07 16:00:30.987118,5.88,73582,Indonesia,PayPal,False,29.4
480670,41230,Reverse-engineered asymmetric hierarchy,5,2024-04-11 01:08:19.336495,86.32,54195,Finland,Visa,False,431.6
256608,18098,Switchable incremental orchestration,1,2023-10-07 15:26:49.634031,16.99,27759,Luxembourg,Mastercard,False,16.99
491957,80756,Horizontal attitude-oriented success,6,2023-10-07 13:59:12.409796,6.36,36978,Botswana,Mastercard,True,34.34
425604,64801,Function-based tertiary core,2,2024-01-01 13:50:46.458612,3.25,44963,Kazakhstan,PayPal,False,6.5
254511,84406,Ergonomic discrete Local Area Network,6,2023-09-16 19:59:13.521806,36.86,73832,Lao People's Democratic Republic,Visa,True,199.04
258958,38653,Advanced contextually-based archive,2,2023-12-12 23:29:11.447208,83.05,94375,Korea,PayPal,True,149.49
499380,67732,Inverse disintermediate methodology,4,2024-03-26 19:18:59.053666,77.56,18205,Haiti,Visa,True,279.22
848794,53158,Persevering dynamic service-desk,7,2023-10-22 04:41:34.411348,62.18,42456,Sri Lanka,PayPal,False,435.26
53955,69138,Grass-roots stable Internet solution,5,2023-10-13 17:28:21.561230,79.24,12775,Greenland,Visa,False,396.2
560437,44912,Centralized tertiary knowledgebase,7,2023-05-21 11:59:44.512748,4.1,98967,Faroe Islands,Visa,False,28.7
607851,97564,Re-contextualized didactic access,6,2023-05-01 12:41:11.699002,84.0,57709,Monaco,PayPal,True,453.6
307714,67640,Focused clear-thinking matrices,7,2024-02-08 20:50:24.335068,87.85,61302,Congo,Mastercard,True,553.45
622547,46617,Devolved zero-defect access,2,2023-11-01 22:53:23.535919,83.17,11389,Costa Rica,Cash,False,166.34
535838,90425,De-engineered exuding contingency,6,2023-12-17 14:33:26.116038,29.16,91832,Argentina,Mastercard,False,174.96
786689,17491,Cross-group empowering frame,1,2023-12-04 13:01:24.198886,95.53,53294,British Indian Ocean Territory (Chagos Archipelago),Visa,True,85.98
147512,74782,Customer-focused motivating benchmark,4,2023-06-07 06:14:50.465426,95.54,45250,Zambia,Mastercard,True,343.94
73902,8835,Multi-channeled upward-trending ability,7,2024-04-05 07:53:22.248408,93.17,95658,Central African Republic,PayPal,True,586.97
279392,96908,Devolved upward-trending hardware,7,2024-01-15 11:21:22.318272,83.72,63538,Jamaica,PayPal,False,586.04
639068,36011,Networked exuding Internet solution,4,2023-11-06 15:56:08.617811,22.34,17125,Holy See (Vatican City State),Mastercard,True,80.42
857772,11772,Re-engineered empowering forecast,4,2023-10-26 11:04:16.640919,87.64,85200,Singapore,Mastercard,False,350.56
139873,20605,Triple-buffered multi-state portal,2,2023-10-14 14:20:01.273457,76.46,5113,Taiwan,Visa,True,137.63
460750,478,Object-based didactic ability,3,2023-07-24 07:39:43.128709,71.89,31796,El Salvador,Cash,True,194.1
264076,85871,Extended empowering data-warehouse,3,2024-01-28 22:30:23.947218,30.37,32925,Holy See (Vatican City State),Visa,False,91.11
749754,15795,Organized next generation success,2,2024-02-29 02:11:29.572465,91.08,31953,Egypt,PayPal,True,163.94
454772,6499,Proactive impactful focus group,1,2023-10-23 20:40:27.195875,93.21,44421,Switzerland,Cash,True,83.89
383943,61998,Operative leadingedge system engine,8,2024-04-21 23:19:36.510104,18.79,88109,India,Visa,True,135.29
291681,81922,Distributed user-facing knowledge user,2,2023-08-18 08:45:05.716945,18.43,8128,Isle of Man,Mastercard,True,33.17
832331,25727,Multi-tiered bi-directional secured line,5,2023-07-03 17:35:58.863149,19.25,7375,Belarus,Cash,False,96.25
233589,2878,User-centric asymmetric framework,7,2023-12-08 18:32:35.778744,16.91,12003,Cocos (Keeling) Islands,Mastercard,True,106.53
437852,11448,Persistent even-keeled array,9,2023-05-14 15:30:03.775040,2.85,20139,Sweden,PayPal,True,23.09
693551,70692,Progressive bandwidth-monitored standardization,6,2024-01-12 07:49:35.913249,88.62,88723,Kenya,Cash,True,478.55
235929,60638,Profound asymmetric data-warehouse,2,2023-08-21 14:25:15.975882,64.71,19126,Jersey,PayPal,False,129.42
574896,59937,Assimilated grid-enabled challenge,4,2024-02-15 17:18:44.311802,42.05,51537,Afghanistan,PayPal,False,168.2
320782,83248,De-engineered well-modulated intranet,2,2023-06-22 03:58:55.737132,28.11,10751,North Macedonia,Visa,True,50.6
717327,40835,User-friendly local neural-net,3,2023-11-14 20:34:31.523018,41.33,46983,Portugal,PayPal,False,123.99
536743,24230,Decentralized intermediate synergy,9,2023-11-12 21:26:55.596364,89.05,2360,French Polynesia,Visa,True,721.3
160547,54244,Reactive bifurcated array,1,2023-06-21 05:30:20.044064,4.02,60657,Lebanon,PayPal,False,4.02
224544,3689,Customizable dynamic access,10,2023-12-06 19:21:22.276480,23.29,71785,Estonia,PayPal,True,209.61
128210,21990,Centralized discrete approach,8,2023-07-03 23:40:35.029772,69.33,95712,Mauritania,Mastercard,False,554.64
351624,54742,Right-sized bi-directional encoding,2,2023-05-17 14:36:11.867932,11.08,12702,Serbia,Cash,False,22.16
550315,56597,Configurable scalable instruction set,5,2023-12-07 00:23:24.157714,74.46,52512,Benin,Cash,False,372.3
945067,40446,Persevering full-range knowledgebase,6,2023-09-15 09:32:36.179206,44.04,4775,Bosnia and Herzegovina,PayPal,False,264.24
33622,37723,Streamlined next generation policy,4,2024-02-12 13:49:24.402941,16.17,70541,Burkina Faso,Mastercard,False,64.68
633110,36681,Triple-buffered mission-critical pricing structure,7,2023-07-12 15:47:35.174383,1.37,36736,Russian Federation,PayPal,True,8.63
43963,87779,Enterprise-wide analyzing encoding,8,2023-05-21 14:02:19.040873,63.87,93765,Turks and Caicos Islands,Mastercard,True,459.86
48585,52601,Programmable optimizing protocol,10,2023-06-14 09:50:50.967509,38.39,19600,United States of America,Visa,False,383.9
618202,81157,Up-sized needs-based forecast,6,2023-11-19 07:59:27.692804,88.14,72115,Heard Island and McDonald Islands,PayPal,True,475.96
454284,53126,Self-enabling solution-oriented process improvement,2,2023-07-09 23:24:08.496671,37.55,5484,Cambodia,Mastercard,True,67.59
144911,53773,Optional heuristic encryption,4,2023-12-22 08:20:15.810833,59.46,79098,Lebanon,Mastercard,True,214.06
472848,97407,Automated dedicated success,2,2023-12-26 17:07:46.361540,59.92,67832,Albania,Visa,False,119.84
849679,10814,Sharable web-enabled pricing structure,4,2023-05-11 00:15:49.566167,93.79,14104,South Georgia and the South Sandwich Islands,Cash,True,337.64
395888,78962,Virtual mission-critical matrix,4,2023-12-05 01:59:23.652730,41.34,78056,Saint Pierre and Miquelon,Mastercard,True,148.82
395818,95019,Extended solution-oriented process improvement,10,2023-07-29 04:51:34.077075,1.06,6125,Anguilla,Mastercard,True,9.54
614945,49873,Intuitive radical definition,8,2023-12-20 02:25:09.119761,54.19,13544,United States Minor Outlying Islands,Visa,False,433.52
272194,45906,Universal demand-driven archive,6,2024-01-17 16:30:47.424767,15.21,39836,Tokelau,Cash,False,91.26
852436,46421,Down-sized needs-based core,6,2024-02-07 23:35:58.858744,15.33,52333,Saint Kitts and Nevis,PayPal,False,91.98
54873,45593,Diverse asynchronous task-force,8,2023-10-13 17:16:59.814755,43.98,47672,Malta,Visa,False,351.84
967807,51674,Assimilated didactic challenge,10,2024-03-01 16:55:18.788574,25.39,84051,Pakistan,Mastercard,False,253.9
976547,35571,Team-oriented fault-tolerant forecast,3,2024-04-17 14:52:07.734756,16.7,23907,Angola,Cash,True,45.09
956936,68847,Decentralized encompassing model,9,2024-01-12 04:53:11.180472,73.46,48169,Ecuador,Cash,True,595.03
173321,31361,Triple-buffered next generation service-desk,8,2023-05-05 21:59:20.434971,96.73,40622,United Kingdom,Visa,True,696.46
317502,8122,Multi-lateral asynchronous function,3,2024-01-06 19:32:32.656236,22.08,28779,Moldova,Mastercard,True,59.62
241224,91578,Upgradable attitude-oriented service-desk,3,2023-12-21 12:32:48.969212,49.16,44758,Mauritius,Cash,True,132.73
557682,63075,Adaptive explicit Internet solution,8,2024-03-22 00:09:27.298583,66.43,84460,Cameroon,Mastercard,False,531.44
909768,51997,Cross-platform value-added application,8,2024-01-08 20:14:08.447463,88.29,85833,Malaysia,Mastercard,False,706.32
387355,7431,Innovative client-server customer loyalty,7,2023-04-30 20:44:48.592191,92.81,4302,United Kingdom,PayPal,False,649.67
937017,98436,Sharable bifurcated open system,4,2023-11-19 10:19:28.967585,65.23,52621,Cayman Islands,PayPal,True,234.83
858448,54912,Managed reciprocal customer loyalty,5,2023-09-10 04:34:14.290514,85.15,81779,Saint Lucia,Visa,True,383.18
914254,3286,Organic foreground capability,1,2024-03-18 18:59:31.092741,60.12,85120,Lithuania,PayPal,True,54.11
351431,60460,Networked 3rdgeneration approach,5,2024-02-07 09:03:11.628653,7.32,61227,Estonia,PayPal,True,32.94
20658,76209,Horizontal mobile matrix,2,2024-02-04 02:42:45.237528,5.68,40707,Togo,Visa,True,10.22
894460,54411,Programmable leadingedge structure,4,2024-01-26 22:04:53.555486,65.61,73446,New Caledonia,Mastercard,True,236.2
16483,73580,Configurable 4thgeneration customer loyalty,7,2023-08-02 22:43:42.627262,15.66,84470,New Zealand,PayPal,False,109.62
229927,808,Virtual next generation structure,4,2024-04-24 19:25:33.649609,89.44,4049,Dominica,Cash,True,321.98
318907,7842,Multi-channeled real-time standardization,3,2024-02-27 12:01:23.754773,36.38,13549,Niue,Mastercard,False,109.14
265271,57991,Reactive clear-thinking forecast,4,2024-02-29 13:03:00.600723,45.8,59027,Greenland,Visa,True,164.88
753797,2209,Future-proofed motivating open architecture,10,2023-07-21 14:12:53.541886,7.79,74099,Puerto Rico,Cash,False,77.9
561409,53724,Centralized actuating customer loyalty,2,2023-09-26 22:10:18.473977,32.09,41608,Saudi Arabia,PayPal,False,64.18
77045,88141,Adaptive bandwidth-monitored policy,4,2023-05-13 11:57:52.136092,37.78,93390,Gabon,PayPal,True,136.01
694679,35504,Quality-focused solution-oriented ability,3,2023-12-23 06:39:07.754867,9.97,17248,Saint Kitts and Nevis,Mastercard,True,26.92
615682,30589,Extended intermediate artificial intelligence,4,2023-11-14 11:34:42.972814,72.87,52542,Bulgaria,PayPal,True,262.33
632953,25911,Synergistic didactic complexity,5,2023-05-02 20:53:02.002632,24.98,91335,Belize,Visa,False,124.9
770040,33197,Ergonomic local benchmark,2,2023-05-21 17:25:32.034389,80.27,10183,Slovakia (Slovak Republic),Visa,False,160.54
633547,56234,Optimized fresh-thinking superstructure,9,2023-05-04 10:43:08.825387,90.06,36978,Kenya,Visa,True,729.49
250170,82213,Synchronized multi-state hub,7,2023-06-08 02:49:13.816648,30.32,85241,Ghana,Visa,True,191.02
352368,552,Extended homogeneous service-desk,9,2023-07-10 21:52:13.159141,11.38,50270,Cote d'Ivoire,Visa,True,92.18
983889,91107,User-friendly analyzing attitude,8,2023-08-18 20:40:39.448227,86.98,86475,India,Mastercard,False,695.84
421154,67173,Total zero-defect leverage,7,2023-09-12 11:32:55.846902,41.79,70022,United States of America,Visa,False,292.53
333944,84587,Cross-group multi-state database,10,2024-01-20 09:46:13.187402,10.48,11535,Mexico,Cash,True,94.32
599308,15378,Total logistical hierarchy,6,2024-03-14 03:02:44.396931,7.07,91674,Thailand,Mastercard,True,38.18
468692,44322,Enhanced hybrid product,7,2023-11-13 18:06:32.077236,79.8,40531,United Kingdom,Visa,True,502.74
597869,51821,Organized reciprocal moratorium,8,2024-01-21 06:30:20.696940,65.49,58084,Eritrea,PayPal,False,523.92
950997,71178,Virtual client-driven budgetary management,8,2023-07-30 19:48:27.479299,47.21,46867,Grenada,Visa,True,339.91
245403,16118,Team-oriented bandwidth-monitored alliance,9,2024-02-21 06:36:57.709336,27.75,24499,Tuvalu,Visa,True,224.78
354826,7494,Optimized intangible model,5,2023-06-26 17:36:16.312026,64.93,97388,Colombia,Mastercard,True,292.19
86186,43566,Mandatory tertiary application,10,2023-12-18 22:36:36.534715,19.8,70659,Sudan,Mastercard,True,178.2
248123,99432,User-friendly stable website,10,2023-11-18 05:02:40.757438,27.19,38914,Kuwait,Mastercard,True,244.71
32445,96952,Total homogeneous project,5,2023-05-02 02:07:45.049342,90.43,87859,France,PayPal,True,406.94
70266,58232,Right-sized well-modulated neural-net,10,2023-06-10 19:04:59.461003,21.6,70255,Sao Tome and Principe,Cash,False,216.0
544470,32394,Multi-layered asymmetric function,4,2023-11-25 17:37:06.133252,60.37,17594,British Virgin Islands,Mastercard,True,217.33
649920,74239,Synergized object-oriented utilization,3,2023-10-11 10:52:35.387736,68.49,88332,Grenada,Mastercard,True,184.92
482416,81691,Function-based mobile standardization,9,2023-06-09 02:55:37.104020,55.32,71810,Guadeloupe,PayPal,True,448.09
559017,70805,Versatile fault-tolerant architecture,2,2023-08-20 05:46:57.127259,77.82,62005,Tonga,Visa,False,155.64
879131,18786,Programmable cohesive adapter,7,2023-11-25 22:39:36.333811,85.48,29970,Swaziland,Cash,True,538.52
318758,8646,Customer-focused asynchronous contingency,5,2023-09-07 05:22:38.053672,42.63,99771,Saint Kitts and Nevis,Mastercard,True,191.84
313753,67378,Secured multi-tasking installation,4,2024-03-08 23:36:54.917742,80.15,10406,Seychelles,Cash,True,288.54
715894,95634,Virtual coherent structure,8,2023-08-15 11:38:14.288542,72.27,76873,Greenland,Mastercard,True,520.34
292455,11075,Configurable 24hour product,3,2023-06-29 16:28:03.628957,44.34,70987,Bouvet Island (Bouvetoya),Mastercard,False,133.02
716571,39665,Devolved national interface,10,2024-01-06 01:42:44.282803,58.73,53513,Thailand,PayPal,True,528.57
757439,69488,Enhanced empowering throughput,4,2024-01-20 02:39:31.768803,94.72,93369,India,Cash,False,378.88
400893,54249,Team-oriented explicit hub,10,2023-08-01 15:49:21.831794,78.36,25527,Saint Helena,PayPal,True,705.24
867762,63629,Balanced executive Local Area Network,8,2023-06-20 23:41:07.308085,71.68,60952,Switzerland,Visa,False,573.44
824713,74067,Automated value-added encryption,5,2023-12-31 04:53:04.725413,38.24,99038,Albania,Mastercard,False,191.2
122321,46333,Team-oriented hybrid success,7,2023-12-09 07:53:51.380733,85.27,75908,Christmas Island,Visa,False,596.89
922707,82652,Quality-focused tertiary model,1,2023-09-09 21:18:47.152553,77.54,47682,Tokelau,Cash,True,69.79
282197,60221,Public-key even-keeled system engine,10,2023-08-05 07:05:34.964964,54.77,88632,Peru,Visa,False,547.7
653395,21249,Multi-channeled tangible database,4,2024-02-21 11:23:45.890082,89.19,85780,Northern Mariana Islands,Mastercard,False,356.76
